;SIN_YEAR;SIN_WEEK;FIRST_DAY;CASES;IMPORTED
772;2014;44;2014-11-02;10;1
773;2014;45;2014-11-09;23;4
774;2014;46;2014-11-16;17;2
775;2014;47;2014-11-23;10;1
776;2014;48;2014-11-30;11;1
777;2014;49;2014-12-07;17;2
778;2014;50;2014-12-14;11;4
779;2014;51;2014-12-21;9;3
780;2014;52;2014-12-28;8;2
781;2015;1;2015-01-04;0;0
782;2015;2;2015-01-11;157;66
783;2015;3;2015-01-18;169;60
784;2015;4;2015-01-25;336;86
785;2015;5;2015-02-01;476;91
786;2015;6;2015-02-08;917;103
787;2015;7;2015-02-15;1064;77
788;2015;8;2015-02-22;1936;129
789;2015;9;2015-03-01;3214;173
790;2015;10;2015-03-08;4796;131
791;2015;11;2015-03-15;6491;94
792;2015;12;2015-03-22;8118;71
793;2015;13;2015-03-29;2972;39
794;2015;14;2015-04-05;2684;31
795;2015;15;2015-04-12;3237;34
796;2015;16;2015-04-19;3076;26
797;2015;17;2015-04-26;2995;26
798;2015;18;2015-05-03;2702;43
799;2015;19;2015-05-10;1965;23
800;2015;20;2015-05-17;1150;20
801;2015;21;2015-05-24;701;2
802;2015;22;2015-05-31;464;2
803;2015;23;2015-06-07;365;2
804;2015;24;2015-06-14;205;5
805;2015;25;2015-06-21;122;2
806;2015;26;2015-06-28;76;3
807;2015;27;2015-07-05;99;5
808;2015;28;2015-07-12;60;7
809;2015;29;2015-07-19;53;8
810;2015;30;2015-07-26;61;14
811;2015;31;2015-08-02;46;5
812;2015;32;2015-08-09;25;6
813;2015;33;2015-08-16;24;5
814;2015;34;2015-08-23;12;2
815;2015;35;2015-08-30;16;4
816;2015;36;2015-09-06;10;1
817;2015;37;2015-09-13;6;1
818;2015;38;2015-09-20;7;0
819;2015;39;2015-09-27;8;0
820;2015;40;2015-10-04;14;1
821;2015;41;2015-10-11;9;2
822;2015;42;2015-10-18;10;4
823;2015;43;2015-10-25;15;2
824;2015;44;2015-11-01;13;0
825;2015;45;2015-11-08;8;3
826;2015;46;2015-11-15;20;3
827;2015;47;2015-11-22;24;0
828;2015;48;2015-11-29;22;3
829;2015;49;2015-12-06;27;5
830;2015;50;2015-12-13;33;2
831;2015;51;2015-12-20;35;3
832;2015;52;2015-12-27;33;7
833;2016;1;2016-01-03;0;0
834;2016;2;2016-01-10;39;6
835;2016;3;2016-01-17;32;8
836;2016;4;2016-01-24;31;11
837;2016;5;2016-01-31;24;6
838;2016;6;2016-02-07;47;4
839;2016;7;2016-02-14;32;5
840;2016;8;2016-02-21;44;5
841;2016;9;2016-02-28;54;4
842;2016;10;2016-03-06;74;2
843;2016;11;2016-03-13;58;4
844;2016;12;2016-03-20;60;2
845;2016;13;2016-03-27;79;2
846;2016;14;2016-04-03;50;0
847;2016;15;2016-04-10;73;4
848;2016;16;2016-04-17;66;7
849;2016;17;2016-04-24;69;6
850;2016;18;2016-05-01;69;4
851;2016;19;2016-05-08;62;1
852;2016;20;2016-05-15;29;0
853;2016;21;2016-05-22;22;1
854;2016;22;2016-05-29;19;5
855;2016;23;2016-06-05;12;1
856;2016;24;2016-06-12;5;1
857;2016;25;2016-06-19;6;0
858;2016;26;2016-06-26;0;0
859;2016;27;2016-07-03;8;2
860;2016;28;2016-07-10;13;1
861;2016;29;2016-07-17;16;0
862;2016;30;2016-07-24;6;1
863;2016;31;2016-07-31;10;0
864;2016;32;2016-08-07;12;1
865;2016;33;2016-08-14;5;0
866;2016;34;2016-08-21;2;1
867;2016;35;2016-08-28;12;1
868;2016;36;2016-09-04;8;1
869;2016;37;2016-09-11;10;0
870;2016;38;2016-09-18;3;0
871;2016;39;2016-09-25;9;0
872;2016;40;2016-10-02;4;0
873;2016;41;2016-10-09;8;0
874;2016;42;2016-10-16;6;2
875;2016;43;2016-10-23;7;0
876;2016;44;2016-10-30;9;0
877;2016;45;2016-11-06;11;0
878;2016;46;2016-11-13;11;2
879;2016;47;2016-11-20;14;0
880;2016;48;2016-11-27;16;2
881;2016;49;2016-12-04;17;1
882;2016;50;2016-12-11;10;0
883;2016;51;2016-12-18;15;0
884;2016;52;2016-12-25;9;0
885;2017;1;2017-01-01;0;0
886;2017;2;2017-01-08;4;2
887;2017;3;2017-01-15;2;0
888;2017;4;2017-01-22;4;1
889;2017;5;2017-01-29;2;0
890;2017;6;2017-02-05;3;0
891;2017;7;2017-02-12;3;0
892;2017;8;2017-02-19;5;0
893;2017;9;2017-02-26;5;1
894;2017;10;2017-03-05;7;1
895;2017;11;2017-03-12;2;0
896;2017;12;2017-03-19;2;0
897;2017;13;2017-03-26;5;1
898;2017;14;2017-04-02;6;0
899;2017;15;2017-04-09;21;0
900;2017;16;2017-04-16;27;1
901;2017;17;2017-04-23;31;1
902;2017;18;2017-04-30;21;0
903;2017;19;2017-05-07;15;0
904;2017;20;2017-05-14;16;1
905;2017;21;2017-05-21;7;0
906;2017;22;2017-05-28;11;0
907;2017;23;2017-06-04;12;0
908;2017;24;2017-06-11;3;0
909;2017;25;2017-06-18;12;0
910;2017;26;2017-06-25;7;0
911;2017;27;2017-07-02;6;0
912;2017;28;2017-07-09;12;0
913;2017;29;2017-07-16;8;0
914;2017;30;2017-07-23;5;0
915;2017;31;2017-07-30;7;0
916;2017;32;2017-08-06;6;0
917;2017;33;2017-08-13;14;0
918;2017;34;2017-08-20;3;0
919;2017;35;2017-08-27;6;1
920;2017;36;2017-09-03;6;0
921;2017;37;2017-09-10;6;0
922;2017;38;2017-09-17;4;0
923;2017;39;2017-09-24;7;0
924;2017;40;2017-10-01;6;0
925;2017;41;2017-10-08;10;0
926;2017;42;2017-10-15;11;0
927;2017;43;2017-10-22;11;0
928;2017;44;2017-10-29;8;1
929;2017;45;2017-11-05;10;0
930;2017;46;2017-11-12;14;1
931;2017;47;2017-11-19;16;0
932;2017;48;2017-11-26;7;0
933;2017;49;2017-12-03;10;0
934;2017;50;2017-12-10;8;0
935;2017;51;2017-12-17;13;0
936;2017;52;2017-12-24;8;0
937;2018;1;2018-01-07;0;0
938;2018;2;2018-01-14;17;1
939;2018;3;2018-01-21;23;0
940;2018;4;2018-01-28;28;0
941;2018;5;2018-02-04;24;0
942;2018;6;2018-02-11;20;0
943;2018;7;2018-02-18;21;0
944;2018;8;2018-02-25;24;1
945;2018;9;2018-03-04;16;0
946;2018;10;2018-03-11;17;0
947;2018;11;2018-03-18;20;0
948;2018;12;2018-03-25;10;0
949;2018;13;2018-04-01;14;0
950;2018;14;2018-04-08;22;0
951;2018;15;2018-04-15;20;0
952;2018;16;2018-04-22;15;1
953;2018;17;2018-04-29;17;0
954;2018;18;2018-05-06;19;1
955;2018;19;2018-05-13;21;0
956;2018;20;2018-05-20;14;0
957;2018;21;2018-05-27;22;0
958;2018;22;2018-06-03;7;0
959;2018;23;2018-06-10;7;0
960;2018;24;2018-06-17;8;0
961;2018;25;2018-06-24;8;0
962;2018;26;2018-07-01;2;0
963;2018;27;2018-07-08;14;2
964;2018;28;2018-07-15;7;0
965;2018;29;2018-07-22;8;0
966;2018;30;2018-07-29;14;0
967;2018;31;2018-08-05;7;1
968;2018;32;2018-08-12;3;0
969;2018;33;2018-08-19;3;0
970;2018;34;2018-08-26;5;0
971;2018;35;2018-09-02;5;0
972;2018;36;2018-09-09;4;0
973;2018;37;2018-09-16;6;2
974;2018;38;2018-09-23;4;0
975;2018;39;2018-09-30;6;0
976;2018;40;2018-10-07;5;0
977;2018;41;2018-10-14;4;0
978;2018;42;2018-10-21;3;0
979;2018;43;2018-10-28;5;0
980;2018;44;2018-11-04;8;2
981;2018;45;2018-11-11;5;1
982;2018;46;2018-11-18;7;0
983;2018;47;2018-11-25;5;1
984;2018;48;2018-12-02;8;0
985;2018;49;2018-12-09;8;0
986;2018;50;2018-12-16;11;1
987;2018;51;2018-12-23;12;1
988;2018;52;2018-12-30;5;1
989;2019;1;2019-01-06;0;0
990;2019;2;2019-01-13;34;8
991;2019;3;2019-01-20;41;12
992;2019;4;2019-01-27;62;13
993;2019;5;2019-02-03;84;21
994;2019;6;2019-02-10;103;24
995;2019;7;2019-02-17;118;8
996;2019;8;2019-02-24;150;13
997;2019;9;2019-03-03;207;10
998;2019;10;2019-03-10;258;14
999;2019;11;2019-03-17;351;20
1000;2019;12;2019-03-24;510;30
1001;2019;13;2019-03-31;617;23
1002;2019;14;2019-04-07;732;12
1003;2019;15;2019-04-14;959;21
1004;2019;16;2019-04-21;1240;13
1005;2019;17;2019-04-28;1426;26
1006;2019;18;2019-05-05;1847;20
1007;2019;19;2019-05-12;1857;35
1008;2019;20;2019-05-19;1720;12
1009;2019;21;2019-05-26;1472;20
1010;2019;22;2019-06-02;1192;16
1011;2019;23;2019-06-09;835;6
1012;2019;24;2019-06-16;580;8
1013;2019;25;2019-06-23;350;9
1014;2019;26;2019-06-30;330;8
1015;2019;27;2019-07-07;327;5
1016;2019;28;2019-07-14;152;9
1017;2019;29;2019-07-21;138;8
1018;2019;30;2019-07-28;83;3
1019;2019;31;2019-08-04;80;11
1020;2019;32;2019-08-11;64;8
1021;2019;33;2019-08-18;46;2
1022;2019;34;2019-08-25;26;3
1023;2019;35;2019-09-01;13;2
1024;2019;36;2019-09-08;17;0
1025;2019;37;2019-09-15;14;2
1026;2019;38;2019-09-22;15;0
1027;2019;39;2019-09-29;20;0
1028;2019;40;2019-10-06;16;3
1029;2019;41;2019-10-13;16;0
1030;2019;42;2019-10-20;21;2
1031;2019;43;2019-10-27;17;1
1032;2019;44;2019-11-03;12;0
1033;2019;45;2019-11-10;13;2
1034;2019;46;2019-11-17;21;1
1035;2019;47;2019-11-24;12;0
1036;2019;48;2019-12-01;12;3
1037;2019;49;2019-12-08;19;2
1038;2019;50;2019-12-15;15;1
1039;2019;51;2019-12-22;17;1
1040;2019;52;2019-12-29;12;0
1041;2020;1;2020-01-05;0;0
1042;2020;2;2020-01-12;63;11
1043;2020;3;2020-01-19;87;9
1044;2020;4;2020-01-26;85;18
1045;2020;5;2020-02-02;91;14
1046;2020;6;2020-02-09;117;10
1047;2020;7;2020-02-16;131;13
1048;2020;8;2020-02-23;156;10
1049;2020;9;2020-03-01;130;4
1050;2020;10;2020-03-08;125;9
1051;2020;11;2020-03-15;160;13
1052;2020;12;2020-03-22;125;7
1053;2020;13;2020-03-29;67;1
1054;2020;14;2020-04-05;99;0
1055;2020;15;2020-04-12;78;3
1056;2020;16;2020-04-19;88;0
1057;2020;17;2020-04-26;64;1
1058;2020;18;2020-05-03;71;0
1059;2020;19;2020-05-10;57;1
1060;2020;20;2020-05-17;45;1
1061;2020;21;2020-05-24;42;1
1062;2020;22;2020-05-31;16;1
1063;2020;23;2020-06-07;20;2
1064;2020;24;2020-06-14;18;1
1065;2020;25;2020-06-21;19;0
1066;2020;26;2020-06-28;18;0
1067;2020;27;2020-07-05;9;0
1068;2020;28;2020-07-12;10;1
1069;2020;29;2020-07-19;11;1
1070;2020;30;2020-07-26;11;0
1071;2020;31;2020-08-02;8;0
1072;2020;32;2020-08-09;8;2
1073;2020;33;2020-08-16;6;1
1074;2020;34;2020-08-23;0;0
1075;2020;35;2020-08-30;7;0
1076;2020;36;2020-09-06;3;0
1077;2020;37;2020-09-13;1;0
1078;2020;38;2020-09-20;6;0
1079;2020;39;2020-09-27;9;1
1080;2020;40;2020-10-04;9;2
1081;2020;41;2020-10-11;7;0
1082;2020;42;2020-10-18;4;0
1083;2020;43;2020-10-25;5;0
1084;2020;44;2020-11-01;11;1
1085;2020;45;2020-11-08;3;0
1086;2020;46;2020-11-15;6;0
1087;2020;47;2020-11-22;7;1
1088;2020;48;2020-11-29;1;0
1089;2020;49;2020-12-06;11;2
1090;2020;50;2020-12-13;5;1
1091;2020;51;2020-12-20;6;1
1092;2020;52;2020-12-27;4;0
1093;2021;1;2021-01-03;0;0
1094;2021;2;2021-01-10;16;0
1095;2021;3;2021-01-17;17;0
1096;2021;4;2021-01-24;31;0
1097;2021;5;2021-01-31;46;0
1098;2021;6;2021-02-07;65;0
1099;2021;7;2021-02-14;75;0
1100;2021;8;2021-02-21;112;0
1101;2021;9;2021-02-28;111;0
1102;2021;10;2021-03-07;148;0
1103;2021;11;2021-03-14;161;0
1104;2021;12;2021-03-21;264;0
1105;2021;13;2021-03-28;362;0
1106;2021;14;2021-04-04;622;0
1107;2021;15;2021-04-11;853;0
1108;2021;16;2021-04-18;828;0
1109;2021;17;2021-04-25;824;0
1110;2021;18;2021-05-02;659;0
1111;2021;19;2021-05-09;576;0
1112;2021;20;2021-05-16;468;0
1113;2021;21;2021-05-23;325;0
1114;2021;22;2021-05-30;259;0
1115;2021;23;2021-06-06;234;0
1116;2021;24;2021-06-13;184;0
1117;2021;25;2021-06-20;110;0
1118;2021;26;2021-06-27;60;0
1119;2021;27;2021-07-04;52;0
1120;2021;28;2021-07-11;36;0
1121;2021;29;2021-07-18;33;0
1122;2021;30;2021-07-25;21;0
1123;2021;31;2021-08-01;25;0
1124;2021;32;2021-08-08;14;0
1125;2021;33;2021-08-15;19;0
1126;2021;34;2021-08-22;20;0
1127;2021;35;2021-08-29;19;0
1128;2021;36;2021-09-05;18;0
1129;2021;37;2021-09-12;10;0
1130;2021;38;2021-09-19;16;0
1131;2021;39;2021-09-26;13;0
1132;2021;40;2021-10-03;20;0
1133;2021;41;2021-10-10;16;0
1134;2021;42;2021-10-17;13;0
1135;2021;43;2021-10-24;15;0
1136;2021;44;2021-10-31;13;0
1137;2021;45;2021-11-07;8;0
1138;2021;46;2021-11-14;10;0
1139;2021;47;2021-11-21;18;0
1140;2021;48;2021-11-28;16;0
1141;2021;49;2021-12-05;27;0
1142;2021;50;2021-12-12;40;0
1143;2021;51;2021-12-19;33;0
1144;2021;52;2021-12-26;13;0
