,WEEK_PRI,YEAR_PRI,1,2,3,4,NONE,TOTAL,OCURENCE_1,OCURENCE_2,OCURENCE_3,OCURENCE_4
246,15,2018,0.0,0.0,0.0,0.0,15.0,15.0,0,0,0,0
247,15,2019,2.0,4.0,0.0,0.0,1150.0,1156.0,1,1,0,0
248,15,2020,0.0,0.0,0.0,0.0,86.0,86.0,0,0,0,0
249,15,2021,3.0,0.0,0.0,0.0,763.0,766.0,1,0,0,0
250,15,2022,11.0,1.0,0.0,0.0,917.0,929.0,1,1,0,0
251,15,2023,24.0,9.0,0.0,0.0,931.0,964.0,1,1,0,0
964,16,2000,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
965,16,2001,0.0,0.0,0.0,0.0,64.0,64.0,0,0,0,0
966,16,2002,0.0,0.0,0.0,0.0,112.0,112.0,0,0,0,0
967,16,2003,0.0,0.0,0.0,0.0,62.0,62.0,0,0,0,0
968,16,2004,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
969,16,2005,0.0,0.0,0.0,0.0,11.0,11.0,0,0,0,0
970,16,2006,0.0,0.0,0.0,0.0,203.0,203.0,0,0,0,0
252,16,2007,1.0,0.0,2.0,1.0,407.0,411.0,1,0,1,1
253,16,2008,0.0,1.0,0.0,0.0,38.0,39.0,0,1,0,0
254,16,2009,0.0,0.0,0.0,0.0,35.0,35.0,0,0,0,0
255,16,2010,1.0,0.0,0.0,0.0,558.0,559.0,1,0,0,0
256,16,2011,1.0,0.0,0.0,0.0,535.0,536.0,1,0,0,0
257,16,2012,1.0,0.0,0.0,0.0,155.0,156.0,1,0,0,0
258,16,2013,0.0,0.0,0.0,0.0,364.0,364.0,0,0,0,0
259,16,2014,4.0,0.0,0.0,0.0,4335.0,4339.0,1,0,0,0
260,16,2015,2.0,0.0,0.0,0.0,2545.0,2547.0,1,0,0,0
261,16,2016,0.0,0.0,0.0,0.0,15.0,15.0,0,0,0,0
262,16,2017,0.0,0.0,0.0,0.0,27.0,27.0,0,0,0,0
263,16,2018,0.0,0.0,0.0,0.0,16.0,16.0,0,0,0,0
264,16,2019,3.0,3.0,0.0,0.0,1305.0,1311.0,1,1,0,0
265,16,2020,0.0,0.0,0.0,0.0,65.0,65.0,0,0,0,0
266,16,2021,8.0,1.0,0.0,0.0,768.0,777.0,1,1,0,0
267,16,2022,8.0,0.0,0.0,0.0,1198.0,1206.0,1,0,0,0
268,16,2023,46.0,8.0,0.0,0.0,836.0,890.0,1,1,0,0
971,17,2000,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
972,17,2001,0.0,0.0,0.0,0.0,33.0,33.0,0,0,0,0
973,17,2002,0.0,0.0,0.0,0.0,104.0,104.0,0,0,0,0
974,17,2003,0.0,0.0,0.0,0.0,45.0,45.0,0,0,0,0
975,17,2004,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
976,17,2005,0.0,0.0,0.0,0.0,12.0,12.0,0,0,0,0
977,17,2006,0.0,0.0,0.0,0.0,140.0,140.0,0,0,0,0
269,17,2007,2.0,0.0,0.0,1.0,364.0,367.0,1,0,0,1
270,17,2008,0.0,0.0,0.0,0.0,32.0,32.0,0,0,0,0
271,17,2009,0.0,0.0,0.0,0.0,16.0,16.0,0,0,0,0
272,17,2010,1.0,0.0,0.0,0.0,722.0,723.0,1,0,0,0
273,17,2011,5.0,0.0,0.0,0.0,593.0,598.0,1,0,0,0
274,17,2012,0.0,0.0,0.0,0.0,147.0,147.0,0,0,0,0
275,17,2013,0.0,1.0,0.0,3.0,227.0,231.0,0,1,0,1
276,17,2014,4.0,0.0,0.0,0.0,3642.0,3646.0,1,0,0,0
277,17,2015,1.0,0.0,0.0,0.0,2216.0,2217.0,1,0,0,0
278,17,2016,0.0,0.0,0.0,0.0,20.0,20.0,0,0,0,0
279,17,2017,0.0,0.0,0.0,0.0,22.0,22.0,0,0,0,0
280,17,2018,0.0,0.0,0.0,0.0,22.0,22.0,0,0,0,0
281,17,2019,2.0,7.0,0.0,0.0,1715.0,1724.0,1,1,0,0
282,17,2020,0.0,0.0,0.0,0.0,69.0,69.0,0,0,0,0
283,17,2021,6.0,4.0,0.0,0.0,598.0,608.0,1,1,0,0
284,17,2022,6.0,0.0,0.0,0.0,1285.0,1291.0,1,0,0,0
285,17,2023,28.0,8.0,0.0,0.0,821.0,857.0,1,1,0,0
978,18,2000,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
979,18,2001,0.0,0.0,0.0,0.0,37.0,37.0,0,0,0,0
980,18,2002,0.0,0.0,0.0,0.0,98.0,98.0,0,0,0,0
981,18,2003,0.0,0.0,0.0,0.0,50.0,50.0,0,0,0,0
982,18,2004,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
983,18,2005,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
984,18,2006,0.0,0.0,0.0,0.0,115.0,115.0,0,0,0,0
286,18,2007,1.0,0.0,1.0,0.0,338.0,340.0,1,0,1,0
287,18,2008,0.0,0.0,0.0,0.0,23.0,23.0,0,0,0,0
288,18,2009,0.0,0.0,0.0,0.0,27.0,27.0,0,0,0,0
289,18,2010,2.0,0.0,0.0,0.0,608.0,610.0,1,0,0,0
290,18,2011,1.0,0.0,0.0,0.0,418.0,419.0,1,0,0,0
291,18,2012,2.0,0.0,0.0,0.0,102.0,104.0,1,0,0,0
292,18,2013,0.0,0.0,0.0,0.0,173.0,173.0,0,0,0,0
293,18,2014,0.0,0.0,0.0,0.0,3202.0,3202.0,0,0,0,0
294,18,2015,0.0,0.0,0.0,0.0,1625.0,1625.0,0,0,0,0
295,18,2016,2.0,0.0,0.0,0.0,9.0,11.0,1,0,0,0
296,18,2017,0.0,0.0,0.0,0.0,15.0,15.0,0,0,0,0
297,18,2018,0.0,0.0,0.0,0.0,21.0,21.0,0,0,0,0
298,18,2019,1.0,3.0,0.0,0.0,1729.0,1733.0,1,1,0,0
299,18,2020,0.0,0.0,0.0,0.0,57.0,57.0,0,0,0,0
300,18,2021,5.0,1.0,0.0,0.0,529.0,535.0,1,1,0,0
301,18,2022,8.0,1.0,0.0,0.0,1562.0,1571.0,1,1,0,0
302,18,2023,22.0,7.0,0.0,0.0,878.0,907.0,1,1,0,0
0,19,2000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
985,19,2001,0.0,0.0,0.0,0.0,32.0,32.0,0,0,0,0
986,19,2002,0.0,0.0,0.0,0.0,94.0,94.0,0,0,0,0
987,19,2003,0.0,0.0,0.0,0.0,38.0,38.0,0,0,0,0
988,19,2004,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
989,19,2005,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
990,19,2006,0.0,0.0,0.0,0.0,71.0,71.0,0,0,0,0
303,19,2007,1.0,1.0,3.0,0.0,262.0,267.0,1,1,1,0
304,19,2008,0.0,0.0,0.0,0.0,15.0,15.0,0,0,0,0
305,19,2009,0.0,0.0,0.0,0.0,14.0,14.0,0,0,0,0
306,19,2010,1.0,0.0,0.0,0.0,400.0,401.0,1,0,0,0
307,19,2011,2.0,0.0,0.0,0.0,293.0,295.0,1,0,0,0
308,19,2012,0.0,0.0,0.0,0.0,62.0,62.0,0,0,0,0
309,19,2013,0.0,0.0,0.0,0.0,154.0,154.0,0,0,0,0
310,19,2014,0.0,0.0,0.0,0.0,2166.0,2166.0,0,0,0,0
311,19,2015,1.0,0.0,0.0,0.0,972.0,973.0,1,0,0,0
312,19,2016,0.0,0.0,0.0,0.0,12.0,12.0,0,0,0,0
313,19,2017,0.0,0.0,0.0,0.0,13.0,13.0,0,0,0,0
314,19,2018,0.0,0.0,0.0,0.0,16.0,16.0,0,0,0,0
315,19,2019,2.0,0.0,0.0,0.0,1577.0,1579.0,1,0,0,0
316,19,2020,0.0,0.0,0.0,0.0,47.0,47.0,0,0,0,0
317,19,2021,3.0,1.0,0.0,0.0,427.0,431.0,1,1,0,0
318,19,2022,14.0,0.0,0.0,0.0,1212.0,1226.0,1,0,0,0
319,19,2023,26.0,7.0,0.0,0.0,879.0,912.0,1,1,0,0
991,20,2000,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
992,20,2001,0.0,0.0,0.0,0.0,21.0,21.0,0,0,0,0
993,20,2002,0.0,0.0,0.0,0.0,55.0,55.0,0,0,0,0
994,20,2003,0.0,0.0,0.0,0.0,23.0,23.0,0,0,0,0
995,20,2004,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
996,20,2005,0.0,0.0,0.0,0.0,11.0,11.0,0,0,0,0
997,20,2006,0.0,0.0,0.0,0.0,32.0,32.0,0,0,0,0
320,20,2007,0.0,0.0,0.0,1.0,143.0,144.0,0,0,0,1
321,20,2008,0.0,0.0,0.0,0.0,16.0,16.0,0,0,0,0
322,20,2009,0.0,0.0,0.0,0.0,14.0,14.0,0,0,0,0
323,20,2010,0.0,0.0,0.0,0.0,196.0,196.0,0,0,0,0
324,20,2011,1.0,0.0,0.0,0.0,227.0,228.0,1,0,0,0
325,20,2012,2.0,0.0,0.0,0.0,40.0,42.0,1,0,0,0
326,20,2013,0.0,0.0,0.0,0.0,140.0,140.0,0,0,0,0
327,20,2014,0.0,0.0,0.0,0.0,2261.0,2261.0,0,0,0,0
328,20,2015,0.0,0.0,0.0,0.0,585.0,585.0,0,0,0,0
329,20,2016,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
330,20,2017,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
331,20,2018,0.0,1.0,0.0,0.0,21.0,22.0,0,1,0,0
332,20,2019,3.0,1.0,0.0,0.0,1331.0,1335.0,1,1,0,0
333,20,2020,0.0,0.0,0.0,0.0,41.0,41.0,0,0,0,0
334,20,2021,3.0,0.0,0.0,0.0,296.0,299.0,1,0,0,0
335,20,2022,3.0,0.0,0.0,0.0,703.0,706.0,1,0,0,0
336,20,2023,18.0,11.0,0.0,0.0,709.0,738.0,1,1,0,0
998,21,2000,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
999,21,2001,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
1000,21,2002,0.0,0.0,0.0,0.0,44.0,44.0,0,0,0,0
1001,21,2003,0.0,0.0,0.0,0.0,19.0,19.0,0,0,0,0
1002,21,2004,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
1003,21,2005,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
1004,21,2006,0.0,0.0,0.0,0.0,23.0,23.0,0,0,0,0
337,21,2007,0.0,1.0,1.0,0.0,96.0,98.0,0,1,1,0
338,21,2008,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
339,21,2009,0.0,0.0,0.0,0.0,14.0,14.0,0,0,0,0
340,21,2010,0.0,0.0,0.0,0.0,128.0,128.0,0,0,0,0
341,21,2011,0.0,0.0,0.0,0.0,129.0,129.0,0,0,0,0
342,21,2012,1.0,0.0,0.0,0.0,41.0,42.0,1,0,0,0
343,21,2013,0.0,0.0,0.0,0.0,104.0,104.0,0,0,0,0
344,21,2014,1.0,0.0,0.0,0.0,1334.0,1335.0,1,0,0,0
345,21,2015,0.0,0.0,0.0,0.0,383.0,383.0,0,0,0,0
346,21,2016,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
347,21,2017,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
348,21,2018,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
349,21,2019,1.0,0.0,0.0,0.0,1097.0,1098.0,1,0,0,0
350,21,2020,0.0,0.0,0.0,0.0,16.0,16.0,0,0,0,0
351,21,2021,1.0,0.0,0.0,0.0,227.0,228.0,1,0,0,0
352,21,2022,5.0,0.0,0.0,0.0,415.0,420.0,1,0,0,0
353,21,2023,13.0,4.0,0.0,0.0,392.0,409.0,1,1,0,0
1005,22,2000,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
1006,22,2001,0.0,0.0,0.0,0.0,12.0,12.0,0,0,0,0
1007,22,2002,0.0,0.0,0.0,0.0,23.0,23.0,0,0,0,0
1008,22,2003,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
1009,22,2004,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
1010,22,2005,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
1011,22,2006,0.0,0.0,0.0,0.0,12.0,12.0,0,0,0,0
354,22,2007,0.0,0.0,0.0,0.0,53.0,53.0,0,0,0,0
355,22,2008,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
356,22,2009,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
357,22,2010,0.0,0.0,0.0,0.0,115.0,115.0,0,0,0,0
358,22,2011,0.0,0.0,0.0,0.0,89.0,89.0,0,0,0,0
359,22,2012,0.0,0.0,0.0,0.0,26.0,26.0,0,0,0,0
360,22,2013,1.0,0.0,0.0,0.0,64.0,65.0,1,0,0,0
361,22,2014,0.0,0.0,0.0,0.0,968.0,968.0,0,0,0,0
362,22,2015,0.0,0.0,0.0,0.0,312.0,312.0,0,0,0,0
0,22,2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
363,22,2017,0.0,0.0,0.0,0.0,12.0,12.0,0,0,0,0
364,22,2018,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
365,22,2019,3.0,6.0,0.0,0.0,758.0,767.0,1,1,0,0
366,22,2020,0.0,0.0,0.0,0.0,21.0,21.0,0,0,0,0
367,22,2021,1.0,1.0,0.0,0.0,213.0,215.0,1,1,0,0
368,22,2022,2.0,0.0,0.0,0.0,266.0,268.0,1,0,0,0
369,22,2023,10.0,1.0,0.0,0.0,339.0,350.0,1,1,0,0
1012,23,2000,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
1013,23,2001,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
1014,23,2002,0.0,0.0,0.0,0.0,28.0,28.0,0,0,0,0
1015,23,2003,0.0,0.0,0.0,0.0,14.0,14.0,0,0,0,0
0,23,2004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1016,23,2005,0.0,0.0,0.0,0.0,11.0,11.0,0,0,0,0
1017,23,2006,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
370,23,2007,1.0,0.0,0.0,0.0,27.0,28.0,1,0,0,0
371,23,2008,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
372,23,2009,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
373,23,2010,0.0,0.0,0.0,0.0,68.0,68.0,0,0,0,0
374,23,2011,0.0,0.0,0.0,0.0,37.0,37.0,0,0,0,0
375,23,2012,0.0,0.0,0.0,0.0,18.0,18.0,0,0,0,0
376,23,2013,0.0,0.0,0.0,0.0,40.0,40.0,0,0,0,0
377,23,2014,0.0,0.0,0.0,0.0,502.0,502.0,0,0,0,0
378,23,2015,0.0,0.0,0.0,0.0,162.0,162.0,0,0,0,0
379,23,2016,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
380,23,2017,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
381,23,2018,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
382,23,2019,0.0,4.0,0.0,0.0,516.0,520.0,0,1,0,0
383,23,2020,0.0,0.0,0.0,0.0,16.0,16.0,0,0,0,0
384,23,2021,3.0,0.0,0.0,0.0,170.0,173.0,1,0,0,0
385,23,2022,2.0,0.0,0.0,0.0,165.0,167.0,1,0,0,0
386,23,2023,6.0,3.0,0.0,0.0,248.0,257.0,1,1,0,0
1018,24,2000,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1019,24,2001,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
1020,24,2002,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
1021,24,2003,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
1022,24,2004,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1023,24,2005,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
1024,24,2006,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
387,24,2007,0.0,0.0,0.0,0.0,21.0,21.0,0,0,0,0
388,24,2008,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
389,24,2009,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
390,24,2010,0.0,0.0,0.0,0.0,40.0,40.0,0,0,0,0
391,24,2011,0.0,0.0,0.0,0.0,18.0,18.0,0,0,0,0
392,24,2012,1.0,0.0,0.0,0.0,15.0,16.0,1,0,0,0
393,24,2013,0.0,0.0,0.0,0.0,30.0,30.0,0,0,0,0
394,24,2014,1.0,0.0,0.0,0.0,381.0,382.0,1,0,0,0
395,24,2015,0.0,0.0,0.0,0.0,98.0,98.0,0,0,0,0
396,24,2016,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
397,24,2017,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
398,24,2018,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
399,24,2019,1.0,1.0,0.0,0.0,309.0,311.0,1,1,0,0
400,24,2020,1.0,0.0,0.0,0.0,17.0,18.0,1,0,0,0
401,24,2021,0.0,1.0,0.0,0.0,94.0,95.0,0,1,0,0
402,24,2022,2.0,0.0,0.0,0.0,134.0,136.0,1,0,0,0
403,24,2023,8.0,7.0,0.0,0.0,235.0,250.0,1,1,0,0
1025,25,2000,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1026,25,2001,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
1027,25,2002,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
1028,25,2003,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
1029,25,2004,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1030,25,2005,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
1031,25,2006,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
404,25,2007,0.0,0.0,0.0,1.0,13.0,14.0,0,0,0,1
405,25,2008,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
406,25,2009,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
407,25,2010,0.0,0.0,0.0,0.0,26.0,26.0,0,0,0,0
408,25,2011,0.0,0.0,0.0,0.0,22.0,22.0,0,0,0,0
409,25,2012,0.0,0.0,0.0,0.0,21.0,21.0,0,0,0,0
410,25,2013,0.0,0.0,0.0,0.0,34.0,34.0,0,0,0,0
411,25,2014,3.0,0.0,0.0,0.0,350.0,353.0,1,0,0,0
412,25,2015,0.0,0.0,0.0,0.0,66.0,66.0,0,0,0,0
0,25,2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
413,25,2017,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
414,25,2018,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
415,25,2019,1.0,0.0,0.0,0.0,294.0,295.0,1,0,0,0
416,25,2020,0.0,0.0,0.0,0.0,18.0,18.0,0,0,0,0
417,25,2021,0.0,0.0,0.0,0.0,56.0,56.0,0,0,0,0
418,25,2022,0.0,0.0,0.0,0.0,74.0,74.0,0,0,0,0
419,25,2023,4.0,3.0,0.0,0.0,151.0,158.0,1,1,0,0
1032,26,2000,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
1033,26,2001,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
1034,26,2002,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
1035,26,2003,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
1036,26,2004,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
1037,26,2005,0.0,0.0,0.0,0.0,12.0,12.0,0,0,0,0
1038,26,2006,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
420,26,2007,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
421,26,2008,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
422,26,2009,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
423,26,2010,0.0,0.0,0.0,0.0,35.0,35.0,0,0,0,0
424,26,2011,0.0,0.0,0.0,0.0,31.0,31.0,0,0,0,0
425,26,2012,0.0,0.0,0.0,0.0,25.0,25.0,0,0,0,0
426,26,2013,0.0,0.0,0.0,0.0,22.0,22.0,0,0,0,0
427,26,2014,0.0,0.0,0.0,0.0,251.0,251.0,0,0,0,0
428,26,2015,0.0,0.0,0.0,0.0,83.0,83.0,0,0,0,0
429,26,2016,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
430,26,2017,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
431,26,2018,0.0,0.0,0.0,0.0,13.0,13.0,0,0,0,0
432,26,2019,0.0,1.0,0.0,0.0,298.0,299.0,0,1,0,0
433,26,2020,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
434,26,2021,2.0,0.0,0.0,0.0,44.0,46.0,1,0,0,0
435,26,2022,2.0,0.0,0.0,0.0,87.0,89.0,1,0,0,0
436,26,2023,1.0,0.0,0.0,0.0,122.0,123.0,1,0,0,0
1039,27,2000,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
1040,27,2001,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
1041,27,2002,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
1042,27,2003,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
0,27,2004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1043,27,2005,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
1044,27,2006,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
437,27,2007,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
438,27,2008,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
439,27,2009,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
440,27,2010,0.0,0.0,0.0,0.0,32.0,32.0,0,0,0,0
441,27,2011,0.0,0.0,0.0,0.0,17.0,17.0,0,0,0,0
442,27,2012,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
443,27,2013,1.0,0.0,0.0,0.0,17.0,18.0,1,0,0,0
444,27,2014,0.0,0.0,0.0,0.0,166.0,166.0,0,0,0,0
445,27,2015,0.0,0.0,0.0,0.0,51.0,51.0,0,0,0,0
446,27,2016,0.0,0.0,0.0,0.0,14.0,14.0,0,0,0,0
447,27,2017,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
448,27,2018,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
449,27,2019,0.0,2.0,0.0,1.0,133.0,136.0,0,1,0,1
450,27,2020,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
451,27,2021,0.0,0.0,0.0,0.0,29.0,29.0,0,0,0,0
452,27,2022,0.0,0.0,0.0,0.0,64.0,64.0,0,0,0,0
453,27,2023,3.0,1.0,0.0,0.0,85.0,89.0,1,1,0,0
1045,28,2000,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
1046,28,2001,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
1047,28,2002,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
1048,28,2003,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
0,28,2004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1049,28,2005,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
1050,28,2006,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
454,28,2007,0.0,0.0,0.0,0.0,20.0,20.0,0,0,0,0
455,28,2008,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
456,28,2009,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
457,28,2010,0.0,0.0,0.0,0.0,23.0,23.0,0,0,0,0
458,28,2011,0.0,0.0,0.0,0.0,14.0,14.0,0,0,0,0
459,28,2012,0.0,0.0,0.0,0.0,14.0,14.0,0,0,0,0
460,28,2013,0.0,0.0,0.0,0.0,18.0,18.0,0,0,0,0
461,28,2014,0.0,0.0,0.0,0.0,115.0,115.0,0,0,0,0
462,28,2015,0.0,0.0,0.0,0.0,49.0,49.0,0,0,0,0
463,28,2016,0.0,0.0,0.0,0.0,15.0,15.0,0,0,0,0
464,28,2017,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
465,28,2018,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
466,28,2019,0.0,0.0,0.0,0.0,133.0,133.0,0,0,0,0
467,28,2020,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
468,28,2021,0.0,0.0,0.0,0.0,29.0,29.0,0,0,0,0
469,28,2022,2.0,0.0,0.0,0.0,83.0,85.0,1,0,0,0
470,28,2023,0.0,1.0,0.0,0.0,91.0,92.0,0,1,0,0
1051,29,2000,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1052,29,2001,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1053,29,2002,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
1054,29,2003,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
0,29,2004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1055,29,2005,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
1056,29,2006,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
471,29,2007,0.0,0.0,0.0,0.0,16.0,16.0,0,0,0,0
472,29,2008,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
473,29,2009,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
474,29,2010,0.0,0.0,1.0,0.0,32.0,33.0,0,0,1,0
475,29,2011,0.0,0.0,0.0,1.0,22.0,23.0,0,0,0,1
476,29,2012,0.0,0.0,0.0,0.0,13.0,13.0,0,0,0,0
477,29,2013,0.0,0.0,0.0,0.0,23.0,23.0,0,0,0,0
478,29,2014,0.0,0.0,0.0,0.0,78.0,78.0,0,0,0,0
479,29,2015,0.0,0.0,0.0,0.0,58.0,58.0,0,0,0,0
480,29,2016,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
481,29,2017,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
482,29,2018,0.0,0.0,0.0,0.0,14.0,14.0,0,0,0,0
483,29,2019,0.0,0.0,0.0,0.0,76.0,76.0,0,0,0,0
484,29,2020,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
485,29,2021,0.0,0.0,0.0,0.0,18.0,18.0,0,0,0,0
486,29,2022,0.0,0.0,0.0,0.0,66.0,66.0,0,0,0,0
487,29,2023,0.0,1.0,0.0,0.0,72.0,73.0,0,1,0,0
0,30,2000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1057,30,2001,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
1058,30,2002,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
1059,30,2003,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
1060,30,2004,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1061,30,2005,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
1062,30,2006,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
488,30,2007,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
489,30,2008,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
490,30,2009,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
491,30,2010,0.0,0.0,0.0,0.0,24.0,24.0,0,0,0,0
492,30,2011,0.0,0.0,0.0,0.0,12.0,12.0,0,0,0,0
